YEAR,GENDER,RACE,AGE_GROUP,COUNTY,VIOLENT,PROPERTY,F_DRUGOFF,F_SEXOFF,F_ALLOTHER,F_TOTAL,M_TOTAL,S_TOTAL
2011,Male,White,Under 18,Placer County,31,61,37,6,36,171,230,16
2011,Male,White,18 to 19,Placer County,26,57,28,2,22,135,205,0
2011,Male,White,20 to 29,Placer County,116,223,175,7,215,736,1037,0
2011,Male,White,30 to 39,Placer County,86,86,77,4,114,367,572,0
2011,Male,White,40 to 69,Placer County,122,92,132,10,143,499,988,0
2011,Male,White,70 and over,Placer County,4,1,1,0,1,7,18,0
2011,Female,Black,Under 18,Placer County,3,3,0,0,1,7,13,0
2011,Female,Black,18 to 19,Placer County,2,9,0,0,1,12,6,0
2011,Female,Black,20 to 29,Placer County,4,30,1,0,10,45,21,0
2011,Female,Black,30 to 39,Placer County,1,15,3,0,6,25,8,0
2011,Female,Black,40 to 69,Placer County,4,7,3,0,7,21,13,0
2011,Female,Hispanic,Under 18,Placer County,0,7,2,0,2,11,34,3
2011,Female,Hispanic,18 to 19,Placer County,0,2,0,0,1,3,17,0
2011,Female,Hispanic,20 to 29,Placer County,6,10,4,0,5,25,59,0
2011,Female,Hispanic,30 to 39,Placer County,5,8,3,0,7,23,34,0
2011,Female,Hispanic,40 to 69,Placer County,4,10,7,0,4,25,25,0
2011,Female,Other,Under 18,Placer County,0,1,0,0,3,4,17,0
2011,Female,Other,18 to 19,Placer County,1,1,0,0,0,2,6,0
2011,Female,Other,20 to 29,Placer County,2,14,3,0,3,22,26,0
2011,Female,Other,30 to 39,Placer County,3,5,3,0,1,12,18,0
2011,Female,Other,40 to 69,Placer County,3,6,6,0,4,19,22,0
2011,Female,Other,70 and over,Placer County,0,0,0,0,0,0,1,0
2011,Female,White,Under 18,Placer County,1,45,7,0,14,67,154,15
2011,Female,White,18 to 19,Placer County,3,18,15,1,5,42,74,0
2011,Female,White,20 to 29,Placer County,47,64,69,0,61,241,383,0
2011,Female,White,30 to 39,Placer County,33,44,53,0,34,164,228,0
2011,Female,White,40 to 69,Placer County,37,68,83,0,50,238,446,0
2011,Female,White,70 and over,Placer County,0,0,0,0,0,0,4,0
2011,Male,Black,Under 18,Plumas County,0,0,0,0,0,0,1,0
2011,Male,Black,18 to 19,Plumas County,1,0,0,0,0,1,3,0
2011,Male,Black,20 to 29,Plumas County,1,0,0,0,0,1,9,0
2011,Male,Black,30 to 39,Plumas County,0,0,0,0,1,1,0,0
2011,Male,Black,40 to 69,Plumas County,0,0,1,0,0,1,2,0
2011,Male,Hispanic,Under 18,Plumas County,0,1,0,0,0,1,0,1
2011,Male,Hispanic,18 to 19,Plumas County,0,0,0,0,0,0,4,0
2011,Male,Hispanic,20 to 29,Plumas County,1,0,3,0,1,5,4,0
2011,Male,Hispanic,30 to 39,Plumas County,3,0,0,0,1,4,9,0
2011,Male,Hispanic,40 to 69,Plumas County,0,0,0,0,0,0,7,0
2011,Male,Other,Under 18,Plumas County,0,1,0,0,0,1,2,0
2011,Male,Other,18 to 19,Plumas County,0,1,1,0,0,2,2,0
2011,Male,Other,20 to 29,Plumas County,1,0,0,0,0,1,7,0
2011,Male,Other,30 to 39,Plumas County,0,0,0,0,0,0,2,0
2011,Male,Other,40 to 69,Plumas County,1,0,0,0,0,1,11,0
2011,Male,White,Under 18,Plumas County,0,3,0,0,5,8,29,5
2011,Male,White,18 to 19,Plumas County,1,6,0,2,3,12,28,0
2011,Male,White,20 to 29,Plumas County,10,11,21,3,7,52,101,0
2011,Male,White,30 to 39,Plumas County,18,2,7,1,10,38,68,0
2011,Male,White,40 to 69,Plumas County,23,9,21,3,14,70,160,0
2011,Male,White,70 and over,Plumas County,0,0,1,0,0,1,4,0
2011,Female,Black,20 to 29,Plumas County,0,0,0,0,0,0,0,0
2011,Female,Black,30 to 39,Plumas County,0,1,0,0,0,1,0,0
2011,Female,Black,40 to 69,Plumas County,0,0,0,0,0,0,1,0
2011,Female,Hispanic,Under 18,Plumas County,0,0,0,0,0,0,2,0
2011,Female,Hispanic,30 to 39,Plumas County,1,0,1,0,1,3,0,0
2011,Female,Hispanic,40 to 69,Plumas County,0,1,0,0,0,1,3,0
2011,Female,Other,20 to 29,Plumas County,0,0,0,0,0,0,1,0
2011,Female,Other,40 to 69,Plumas County,1,1,0,0,0,2,0,0
2011,Female,White,Under 18,Plumas County,0,0,0,0,0,0,12,7
2011,Female,White,18 to 19,Plumas County,0,1,0,0,0,1,6,0
2011,Female,White,20 to 29,Plumas County,5,2,5,0,3,15,33,0
2011,Female,White,30 to 39,Plumas County,6,4,4,0,6,20,36,0
2011,Female,White,40 to 69,Plumas County,4,5,5,0,3,17,57,0
2011,Female,White,70 and over,Plumas County,0,0,0,0,1,1,1,0
2011,Male,Black,Under 18,Riverside County,98,199,22,6,58,383,439,206
2011,Male,Black,18 to 19,Riverside County,100,118,26,7,37,288,194,0
2011,Male,Black,20 to 29,Riverside County,298,236,119,15,128,796,978,0
2011,Male,Black,30 to 39,Riverside County,148,108,130,14,82,482,523,0
2011,Male,Black,40 to 69,Riverside County,160,119,166,14,98,557,865,0
2011,Male,Black,70 and over,Riverside County,0,1,1,0,0,2,7,0
2011,Male,Hispanic,Under 18,Riverside County,207,453,121,11,322,1114,1361,451
2011,Male,Hispanic,18 to 19,Riverside County,182,268,135,19,190,794,944,0
2011,Male,Hispanic,20 to 29,Riverside County,811,654,820,60,553,2898,4645,0
2011,Male,Hispanic,30 to 39,Riverside County,429,357,589,33,273,1681,2682,0
2011,Male,Hispanic,40 to 69,Riverside County,307,239,458,53,205,1262,2736,0
2011,Male,Hispanic,70 and over,Riverside County,5,0,0,1,1,7,29,0
2011,Male,Other,Under 18,Riverside County,4,29,8,1,7,49,68,14
2011,Male,Other,18 to 19,Riverside County,8,15,5,2,8,38,61,0
2011,Male,Other,20 to 29,Riverside County,38,42,43,5,32,160,317,0
2011,Male,Other,30 to 39,Riverside County,40,24,49,3,19,135,170,0
2011,Male,Other,40 to 69,Riverside County,50,28,39,3,14,134,227,0
2011,Male,Other,70 and over,Riverside County,2,0,0,0,0,2,12,0
2011,Male,White,Under 18,Riverside County,66,165,46,3,110,390,491,94
2011,Male,White,18 to 19,Riverside County,53,148,72,2,59,334,463,0
2011,Male,White,20 to 29,Riverside County,348,450,541,26,273,1638,2930,0
2011,Male,White,30 to 39,Riverside County,264,294,387,19,208,1172,1417,0
2011,Male,White,40 to 69,Riverside County,467,318,743,47,329,1904,3544,0
2011,Male,White,70 and over,Riverside County,14,2,1,4,4,25,97,0
2011,Female,Black,Under 18,Riverside County,18,53,3,0,5,79,290,82
2011,Female,Black,18 to 19,Riverside County,14,28,3,0,2,47,101,0
2011,Female,Black,20 to 29,Riverside County,93,90,24,1,23,231,369,0
2011,Female,Black,30 to 39,Riverside County,39,46,22,0,13,120,178,0
2011,Female,Black,40 to 69,Riverside County,47,58,32,2,13,152,267,0
2011,Female,Black,70 and over,Riverside County,0,0,0,0,0,0,2,0
2011,Female,Hispanic,Under 18,Riverside County,33,118,12,1,40,204,652,169
2011,Female,Hispanic,18 to 19,Riverside County,32,67,14,2,13,128,309,0
2011,Female,Hispanic,20 to 29,Riverside County,160,217,143,2,68,590,1317,0
2011,Female,Hispanic,30 to 39,Riverside County,105,138,127,0,60,430,761,0
2011,Female,Hispanic,40 to 69,Riverside County,54,90,107,0,49,300,646,0
2011,Female,Hispanic,70 and over,Riverside County,0,0,0,0,0,0,7,0
2011,Female,Other,Under 18,Riverside County,2,10,0,0,4,16,59,10
2011,Female,Other,18 to 19,Riverside County,1,4,3,0,0,8,48,0
2011,Female,Other,20 to 29,Riverside County,12,28,23,0,7,70,134,0
2011,Female,Other,30 to 39,Riverside County,10,10,12,0,11,43,76,0
2011,Female,Other,40 to 69,Riverside County,17,10,18,0,5,50,83,0
2011,Female,Other,70 and over,Riverside County,0,1,0,0,0,1,2,0
2011,Female,White,Under 18,Riverside County,16,49,18,0,15,98,367,38
2011,Female,White,18 to 19,Riverside County,15,41,43,1,13,113,237,0
2011,Female,White,20 to 29,Riverside County,122,182,228,1,75,608,1150,0
2011,Female,White,30 to 39,Riverside County,110,146,170,1,60,487,697,0
2011,Female,White,40 to 69,Riverside County,148,175,293,2,103,721,1347,0
2011,Female,White,70 and over,Riverside County,1,1,0,0,2,4,19,0
2011,Male,Black,Under 18,Sacramento County,180,298,42,10,55,585,615,78
2011,Male,Black,18 to 19,Sacramento County,115,147,45,5,60,372,246,0
2011,Male,Black,20 to 29,Sacramento County,578,344,330,36,354,1642,1513,0
2011,Male,Black,30 to 39,Sacramento County,342,185,231,22,175,955,1016,0
2011,Male,Black,40 to 69,Sacramento County,353,258,379,50,205,1245,1591,0
2011,Male,Black,70 and over,Sacramento County,3,1,4,0,0,8,8,0
2011,Male,Hispanic,Under 18,Sacramento County,89,126,35,4,64,318,449,38
2011,Male,Hispanic,18 to 19,Sacramento County,77,65,52,4,73,271,239,0
2011,Male,Hispanic,20 to 29,Sacramento County,309,211,252,13,235,1020,1407,0
2011,Male,Hispanic,30 to 39,Sacramento County,183,113,190,13,111,610,831,0
2011,Male,Hispanic,40 to 69,Sacramento County,109,89,180,24,94,496,870,0
2011,Male,Hispanic,70 and over,Sacramento County,1,0,1,0,0,2,12,0
2011,Male,Other,Under 18,Sacramento County,39,34,14,1,23,111,177,5
2011,Male,Other,18 to 19,Sacramento County,13,28,8,0,19,68,97,0
2011,Male,Other,20 to 29,Sacramento County,93,112,103,6,82,396,676,0
2011,Male,Other,30 to 39,Sacramento County,79,46,52,10,44,231,355,0
2011,Male,Other,40 to 69,Sacramento County,84,35,63,8,36,226,356,0
2011,Male,Other,70 and over,Sacramento County,0,1,0,1,0,2,11,0
2011,Male,White,Under 18,Sacramento County,61,87,38,5,63,254,520,31
2011,Male,White,18 to 19,Sacramento County,51,86,52,0,45,234,437,0
2011,Male,White,20 to 29,Sacramento County,351,433,456,22,329,1591,2739,0
2011,Male,White,30 to 39,Sacramento County,279,279,378,20,234,1190,1639,0
2011,Male,White,40 to 69,Sacramento County,361,312,595,80,300,1648,3209,0
2011,Male,White,70 and over,Sacramento County,7,1,1,6,3,18,40,0
2011,Female,Black,Under 18,Sacramento County,46,39,5,1,12,103,352,28
2011,Female,Black,18 to 19,Sacramento County,23,37,8,1,5,74,193,0
2011,Female,Black,20 to 29,Sacramento County,146,122,48,3,62,381,685,0
2011,Female,Black,30 to 39,Sacramento County,94,110,60,0,37,301,439,0
2011,Female,Black,40 to 69,Sacramento County,85,93,81,0,37,296,543,0
2011,Female,Black,70 and over,Sacramento County,2,0,1,0,1,4,13,0
2011,Female,Hispanic,Under 18,Sacramento County,13,21,5,0,7,46,221,14
2011,Female,Hispanic,18 to 19,Sacramento County,18,11,6,0,2,37,99,0
2011,Female,Hispanic,20 to 29,Sacramento County,66,57,45,1,27,196,475,0
2011,Female,Hispanic,30 to 39,Sacramento County,39,46,46,3,21,155,280,0
2011,Female,Hispanic,40 to 69,Sacramento County,25,40,58,0,19,142,251,0
2011,Female,Hispanic,70 and over,Sacramento County,0,0,0,0,0,0,2,0
2011,Female,Other,Under 18,Sacramento County,2,7,1,0,1,11,97,3
2011,Female,Other,18 to 19,Sacramento County,5,7,1,0,1,14,61,0
2011,Female,Other,20 to 29,Sacramento County,24,21,14,0,13,72,328,0
2011,Female,Other,30 to 39,Sacramento County,20,14,11,0,9,54,115,0
2011,Female,Other,40 to 69,Sacramento County,21,12,10,0,2,45,120,0
2011,Female,Other,70 and over,Sacramento County,0,0,0,0,0,0,2,0
2011,Female,White,Under 18,Sacramento County,9,19,9,0,9,46,301,14
2011,Female,White,18 to 19,Sacramento County,19,25,18,0,6,68,212,0
2011,Female,White,20 to 29,Sacramento County,128,154,162,3,87,534,1211,0
2011,Female,White,30 to 39,Sacramento County,108,120,149,1,61,439,719,0
2011,Female,White,40 to 69,Sacramento County,98,155,196,0,84,533,1231,0
2011,Female,White,70 and over,Sacramento County,1,0,1,0,1,3,7,0
2011,Male,Black,Under 18,San Benito County,0,0,0,0,0,0,2,0
2011,Male,Black,18 to 19,San Benito County,0,1,0,0,0,1,0,0
2011,Male,Black,20 to 29,San Benito County,1,1,0,0,0,2,4,0
2011,Male,Black,30 to 39,San Benito County,1,0,1,0,1,3,0,0
2011,Male,Black,40 to 69,San Benito County,0,0,2,0,0,2,4,0
2011,Male,Hispanic,Under 18,San Benito County,12,17,6,2,12,49,68,11
2011,Male,Hispanic,18 to 19,San Benito County,13,9,5,0,7,34,50,0
2011,Male,Hispanic,20 to 29,San Benito County,30,15,19,0,24,88,193,0
2011,Male,Hispanic,30 to 39,San Benito County,23,9,11,2,12,57,86,0
2011,Male,Hispanic,40 to 69,San Benito County,23,4,12,2,11,52,123,0
2011,Male,Hispanic,70 and over,San Benito County,0,0,0,0,0,0,2,0
2011,Male,Other,Under 18,San Benito County,0,0,0,0,1,1,1,0
2011,Male,Other,18 to 19,San Benito County,0,0,1,0,0,1,2,0
2011,Male,Other,20 to 29,San Benito County,0,0,1,0,1,2,4,0
2011,Male,Other,30 to 39,San Benito County,0,0,0,0,0,0,1,0
2011,Male,Other,40 to 69,San Benito County,1,0,0,0,0,1,8,0
2011,Male,White,Under 18,San Benito County,0,3,3,0,4,10,28,1
2011,Male,White,18 to 19,San Benito County,1,2,4,0,0,7,29,0
2011,Male,White,20 to 29,San Benito County,11,2,13,1,11,38,70,0
2011,Male,White,30 to 39,San Benito County,11,3,11,0,7,32,35,0
2011,Male,White,40 to 69,San Benito County,17,10,13,1,12,53,75,0
2011,Male,White,70 and over,San Benito County,0,0,0,0,0,0,3,0
2011,Female,Black,Under 18,San Benito County,1,0,0,0,0,1,0,1
2011,Female,Black,20 to 29,San Benito County,1,0,0,0,0,1,1,0
2011,Female,Black,30 to 39,San Benito County,1,0,0,0,0,1,1,0
2011,Female,Black,40 to 69,San Benito County,1,0,0,0,0,1,0,0
2011,Female,Hispanic,Under 18,San Benito County,7,7,2,0,3,19,30,2
2011,Female,Hispanic,18 to 19,San Benito County,4,2,0,0,0,6,9,0
2011,Female,Hispanic,20 to 29,San Benito County,13,2,3,0,4,22,39,0
2011,Female,Hispanic,30 to 39,San Benito County,8,5,7,0,5,25,19,0
2011,Female,Hispanic,40 to 69,San Benito County,9,2,2,0,0,13,24,0
2011,Female,Other,Under 18,San Benito County,0,0,0,0,0,0,4,0
2011,Female,Other,20 to 29,San Benito County,0,1,0,0,0,1,0,0
2011,Female,Other,40 to 69,San Benito County,0,0,0,0,0,0,1,0
2011,Female,White,Under 18,San Benito County,0,1,0,0,0,1,19,0
2011,Female,White,18 to 19,San Benito County,2,1,2,0,1,6,3,0
2011,Female,White,20 to 29,San Benito County,4,4,7,0,1,16,26,0
2011,Female,White,30 to 39,San Benito County,5,1,4,0,2,12,14,0
2011,Female,White,40 to 69,San Benito County,8,9,4,0,1,22,24,0
2011,Female,White,70 and over,San Benito County,0,0,0,0,0,0,1,0
2011,Male,Black,Under 18,San Bernardino County,219,354,38,30,54,695,1113,87
2011,Male,Black,18 to 19,San Bernardino County,129,187,43,11,50,420,343,0
2011,Male,Black,20 to 29,San Bernardino County,591,481,366,33,199,1670,1766,0
2011,Male,Black,30 to 39,San Bernardino County,333,237,272,29,124,995,1039,0
2011,Male,Black,40 to 69,San Bernardino County,319,311,341,40,125,1136,1506,0
2011,Male,Black,70 and over,San Bernardino County,1,0,2,1,1,5,17,0
2011,Male,Hispanic,Under 18,San Bernardino County,294,417,121,48,368,1248,2866,500
2011,Male,Hispanic,18 to 19,San Bernardino County,256,329,162,23,177,947,1265,0
2011,Male,Hispanic,20 to 29,San Bernardino County,1174,1059,1107,89,618,4047,6254,0
2011,Male,Hispanic,30 to 39,San Bernardino County,706,587,820,52,302,2467,3586,0
2011,Male,Hispanic,40 to 69,San Bernardino County,473,360,667,84,240,1824,3403,0
2011,Male,Hispanic,70 and over,San Bernardino County,8,3,6,8,0,25,36,0
2011,Male,Other,Under 18,San Bernardino County,12,26,4,1,10,53,162,8
2011,Male,Other,18 to 19,San Bernardino County,4,22,12,1,5,44,78,0
2011,Male,Other,20 to 29,San Bernardino County,50,79,71,5,29,234,493,0
2011,Male,Other,30 to 39,San Bernardino County,40,53,60,4,16,173,258,0
2011,Male,Other,40 to 69,San Bernardino County,56,47,40,6,25,174,375,0
2011,Male,Other,70 and over,San Bernardino County,0,0,0,0,0,0,3,0
2011,Male,White,Under 18,San Bernardino County,77,220,49,30,66,442,772,63
2011,Male,White,18 to 19,San Bernardino County,87,188,116,16,58,465,523,0
2011,Male,White,20 to 29,San Bernardino County,528,796,843,52,277,2496,3444,0
2011,Male,White,30 to 39,San Bernardino County,360,530,525,40,215,1670,1952,0
2011,Male,White,40 to 69,San Bernardino County,626,644,899,87,277,2533,4155,0
2011,Male,White,70 and over,San Bernardino County,6,1,3,3,1,14,57,0
2011,Female,Black,Under 18,San Bernardino County,46,72,5,4,13,140,616,24
2011,Female,Black,18 to 19,San Bernardino County,34,53,11,0,5,103,171,0
2011,Female,Black,20 to 29,San Bernardino County,158,258,57,7,43,523,751,0
2011,Female,Black,30 to 39,San Bernardino County,88,142,44,1,36,311,360,0
2011,Female,Black,40 to 69,San Bernardino County,78,143,72,0,40,333,477,0
2011,Female,Black,70 and over,San Bernardino County,0,0,0,0,0,0,1,0
2011,Female,Hispanic,Under 18,San Bernardino County,51,90,21,8,26,196,1542,220
2011,Female,Hispanic,18 to 19,San Bernardino County,51,67,30,1,9,158,370,0
2011,Female,Hispanic,20 to 29,San Bernardino County,275,358,266,3,94,996,1721,0
2011,Female,Hispanic,30 to 39,San Bernardino County,147,307,250,1,64,769,1061,0
2011,Female,Hispanic,40 to 69,San Bernardino County,101,181,211,0,48,541,926,0
2011,Female,Hispanic,70 and over,San Bernardino County,0,0,1,0,1,2,6,0
2011,Female,Other,Under 18,San Bernardino County,4,11,2,0,2,19,88,9
2011,Female,Other,18 to 19,San Bernardino County,2,5,5,0,0,12,40,0
2011,Female,Other,20 to 29,San Bernardino County,21,34,15,0,2,72,204,0
2011,Female,Other,30 to 39,San Bernardino County,20,26,21,0,5,72,102,0
2011,Female,Other,40 to 69,San Bernardino County,19,28,10,1,7,65,111,0
2011,Female,Other,70 and over,San Bernardino County,0,0,0,0,0,0,6,0
2011,Female,White,Under 18,San Bernardino County,19,61,16,12,9,117,327,25
2011,Female,White,18 to 19,San Bernardino County,15,44,38,1,6,104,247,0
2011,Female,White,20 to 29,San Bernardino County,188,364,327,2,78,959,1440,0
2011,Female,White,30 to 39,San Bernardino County,154,240,240,3,60,697,911,0
2011,Female,White,40 to 69,San Bernardino County,167,308,365,2,77,919,1491,0
2011,Female,White,70 and over,San Bernardino County,1,0,1,0,2,4,10,0
2011,Male,Black,Under 18,San Diego County,165,169,15,22,77,448,653,229
2011,Male,Black,18 to 19,San Diego County,100,119,40,14,69,342,344,0
2011,Male,Black,20 to 29,San Diego County,528,309,259,26,262,1384,2129,0
2011,Male,Black,30 to 39,San Diego County,230,118,261,10,169,788,1387,0
2011,Male,Black,40 to 69,San Diego County,340,191,622,18,236,1407,2370,0
2011,Male,Black,70 and over,San Diego County,2,1,3,1,2,9,33,0
2011,Male,Hispanic,Under 18,San Diego County,379,459,152,33,492,1515,2621,1163
2011,Male,Hispanic,18 to 19,San Diego County,226,263,99,8,254,850,1405,0
2011,Male,Hispanic,20 to 29,San Diego County,922,626,797,38,641,3024,5960,0
2011,Male,Hispanic,30 to 39,San Diego County,515,303,490,36,219,1563,3131,0
2011,Male,Hispanic,40 to 69,San Diego County,392,227,481,72,211,1383,3412,0
2011,Male,Hispanic,70 and over,San Diego County,2,2,1,1,4,10,37,0
2011,Male,Other,Under 18,San Diego County,46,59,22,4,42,173,275,138
2011,Male,Other,18 to 19,San Diego County,20,34,18,2,17,91,258,0
2011,Male,Other,20 to 29,San Diego County,133,109,122,4,88,456,1256,0
2011,Male,Other,30 to 39,San Diego County,104,93,130,8,81,416,627,0
2011,Male,Other,40 to 69,San Diego County,123,72,105,11,48,359,775,0
2011,Male,Other,70 and over,San Diego County,1,0,0,0,2,3,16,0
2011,Male,White,Under 18,San Diego County,162,218,101,13,136,630,1310,417
2011,Male,White,18 to 19,San Diego County,93,169,168,8,84,522,1426,0
2011,Male,White,20 to 29,San Diego County,736,671,1055,34,461,2957,7364,0
2011,Male,White,30 to 39,San Diego County,549,386,616,21,288,1860,3849,0
2011,Male,White,40 to 69,San Diego County,856,564,1238,70,498,3226,9309,0
2011,Male,White,70 and over,San Diego County,18,6,4,6,2,36,181,0
2011,Female,Black,Under 18,San Diego County,59,60,2,1,19,141,272,132
2011,Female,Black,18 to 19,San Diego County,17,36,3,0,8,64,198,0
2011,Female,Black,20 to 29,San Diego County,155,106,66,3,51,381,786,0
2011,Female,Black,30 to 39,San Diego County,75,74,76,0,42,267,414,0
2011,Female,Black,40 to 69,San Diego County,84,90,141,4,55,374,648,0
2011,Female,Black,70 and over,San Diego County,0,0,0,0,1,1,7,0
2011,Female,Hispanic,Under 18,San Diego County,123,165,11,3,69,371,1014,600
2011,Female,Hispanic,18 to 19,San Diego County,48,71,23,1,21,164,399,0
2011,Female,Hispanic,20 to 29,San Diego County,298,239,177,3,87,804,1642,0
2011,Female,Hispanic,30 to 39,San Diego County,200,135,131,1,41,508,832,0
2011,Female,Hispanic,40 to 69,San Diego County,95,99,110,0,38,342,792,0
2011,Female,Hispanic,70 and over,San Diego County,0,1,0,0,0,1,7,0
2011,Female,Other,Under 18,San Diego County,15,49,5,1,7,77,159,64
2011,Female,Other,18 to 19,San Diego County,4,11,0,0,1,16,159,0
2011,Female,Other,20 to 29,San Diego County,65,50,52,1,25,193,483,0
2011,Female,Other,30 to 39,San Diego County,37,52,36,0,15,140,233,0
2011,Female,Other,40 to 69,San Diego County,35,35,32,0,9,111,312,0
2011,Female,Other,70 and over,San Diego County,0,0,0,0,0,0,4,0
2011,Female,White,Under 18,San Diego County,66,68,20,3,36,193,727,307
2011,Female,White,18 to 19,San Diego County,38,53,58,0,16,165,842,0
2011,Female,White,20 to 29,San Diego County,289,249,373,2,129,1042,2956,0
2011,Female,White,30 to 39,San Diego County,162,184,290,2,69,707,1586,0
2011,Female,White,40 to 69,San Diego County,261,258,488,3,125,1135,3053,0
2011,Female,White,70 and over,San Diego County,1,4,0,0,1,6,52,0
2011,Male,Black,Under 18,San Francisco County,174,74,8,4,93,353,227,3
2011,Male,Black,18 to 19,San Francisco County,91,35,25,0,59,210,128,0
2011,Male,Black,20 to 29,San Francisco County,181,85,127,8,351,752,731,0
2011,Male,Black,30 to 39,San Francisco County,104,68,121,4,385,682,682,0
2011,Male,Black,40 to 69,San Francisco County,234,166,280,11,621,1312,1785,0
2011,Male,Black,70 and over,San Francisco County,2,1,1,0,0,4,12,0
2011,Male,Hispanic,Under 18,San Francisco County,0,2,0,0,0,2,3,0
2011,Male,Hispanic,18 to 19,San Francisco County,0,1,0,0,1,2,20,0
2011,Male,Hispanic,20 to 29,San Francisco County,1,1,2,0,0,4,125,0
2011,Male,Hispanic,30 to 39,San Francisco County,0,1,1,1,0,3,88,0
2011,Male,Hispanic,40 to 69,San Francisco County,0,1,3,1,1,6,73,0
2011,Male,Other,Under 18,San Francisco County,63,36,31,2,48,180,140,5
2011,Male,Other,18 to 19,San Francisco County,30,10,12,0,15,67,120,0
2011,Male,Other,20 to 29,San Francisco County,98,49,62,4,77,290,736,0
2011,Male,Other,30 to 39,San Francisco County,78,38,44,5,69,234,432,0
2011,Male,Other,40 to 69,San Francisco County,88,45,43,5,82,263,497,0
2011,Male,Other,70 and over,San Francisco County,3,0,0,0,1,4,9,0
2011,Male,White,Under 18,San Francisco County,42,17,12,2,32,105,115,1
2011,Male,White,18 to 19,San Francisco County,50,23,41,1,35,150,187,0
2011,Male,White,20 to 29,San Francisco County,281,108,255,6,272,922,1507,0
2011,Male,White,30 to 39,San Francisco County,197,112,175,6,232,722,1206,0
2011,Male,White,40 to 69,San Francisco County,251,161,185,19,367,983,1901,0
2011,Male,White,70 and over,San Francisco County,8,1,0,0,4,13,21,0
2011,Female,Black,Under 18,San Francisco County,29,32,3,0,21,85,164,0
2011,Female,Black,18 to 19,San Francisco County,23,34,19,0,8,84,104,0
2011,Female,Black,20 to 29,San Francisco County,62,63,56,3,87,271,427,0
